"position","const","created","modified","description","Title","Title.type","Directors","IMDb.Rating","Runtime..mins.","Year","Genres","Num..Votes","Release.Date..month.day.year.","URL","id"
2445,"tt0095270","Mon Apr 22 18:30:55 2013","Mon Apr 22 18:30:55 2013","","Hairspray","Feature Film","John Waters",6.9,92,"1988","comedy, music, musical, romance",15449,"1988-02-16","http://www.imdb.com/title/tt0095270/","0095270"
6155,"tt0092035","Mon Apr 22 18:42:13 2013","Mon Apr 22 18:42:13 2013","","Sweet Liberty","Feature Film","Alan Alda",5.7,106,"1986","comedy",2181,"1986-04-20","http://www.imdb.com/title/tt0092035/","0092035"
3435,"tt0081696","Mon Apr 22 18:34:20 2013","Mon Apr 22 18:34:20 2013","","Urban Cowboy","Feature Film","James Bridges",6.2,132,"1980","drama, romance, western",9832,"1980-06-06","http://www.imdb.com/title/tt0081696/","0081696"
6867,"tt0822854","Thu Apr 25 02:59:02 2013","Thu Apr 25 02:59:02 2013","","Shooter","Feature Film","Antoine Fuqua",7.2,124,"2007","action, crime, drama, mystery, thriller",247105,"2007-03-08","http://www.imdb.com/title/tt0822854/","0822854"
7964,"tt0109508","Mon Apr 29 17:39:19 2013","Mon Apr 29 17:39:19 2013","","Crumb","Documentary","Terry Zwigoff",8,119,"1994","documentary, biography, comedy",13614,"1994-09-10","http://www.imdb.com/title/tt0109508/","0109508"
144,"tt0088740","Sun Apr 14 11:23:45 2013","Sun Apr 14 11:23:45 2013","Academy Award Winner 1987: Artie Shaw: Time Is All You’ve Got: Brigitte Berman","Artie Shaw: Time Is All You've Got","Documentary","Brigitte Berman",8.2,114,"1985","documentary, biography, music",64,"1985-03-15","http://www.imdb.com/title/tt0088740/","0088740"
940,"tt0433400","Mon Apr 22 18:27:03 2013","Mon Apr 22 18:27:03 2013","","Just Friends","Feature Film","Roger Kumble",6.2,96,"2005","comedy, romance",78297,"2005-11-23","http://www.imdb.com/title/tt0433400/","0433400"
4019,"tt0079688","Mon Apr 22 18:36:19 2013","Mon Apr 22 18:36:19 2013","","Over the Edge","Feature Film","Jonathan Kaplan",7.6,95,"1979","crime, drama",4369,"1979-07-07","http://www.imdb.com/title/tt0079688/","0079688"
5073,"tt0114048","Mon Apr 22 18:39:23 2013","Mon Apr 22 18:39:23 2013","","Operation Dumbo Drop","Feature Film","Simon Wincer",4.9,107,"1995","action, adventure, comedy, drama, family, war",6765,"1995-07-28","http://www.imdb.com/title/tt0114048/","0114048"
7509,"tt0071408","Thu Apr 25 03:01:05 2013","Thu Apr 25 03:01:05 2013","","Deranged: Confessions of a Necrophile","Feature Film","Jeff Gillen, Alan Ormsby",6.5,82,"1974","crime, horror, thriller",3150,"1974-02","http://www.imdb.com/title/tt0071408/","0071408"
3244,"tt0082934","Mon Apr 22 18:33:52 2013","Mon Apr 22 18:33:52 2013","","The Postman Always Rings Twice","Feature Film","Bob Rafelson",6.6,122,"1981","crime, drama, thriller, romance",16137,"1981-03-20","http://www.imdb.com/title/tt0082934/","0082934"
7705,"tt0340855","Mon Apr 29 17:38:34 2013","Mon Apr 29 17:38:34 2013","","Monster","Feature Film","Patty Jenkins",7.3,109,"2003","biography, crime, drama",101850,"2003-11-16","http://www.imdb.com/title/tt0340855/","0340855"
9023,"tt1328650","Mon Apr 29 19:23:55 2013","Mon Apr 29 19:23:55 2013","","The Victoria's Secret Fashion Show","TV Special","Hamish Hamilton",7.9,NA,"2008","",430,"2008-12-03","http://www.imdb.com/title/tt1328650/","1328650"
8209,"tt0372806","Mon Apr 29 17:40:15 2013","Mon Apr 29 17:40:15 2013","","Bright Leaves","Documentary","Ross McElwee",7.1,107,"2003","documentary, biography, comedy, drama",504,"2003-05-23","http://www.imdb.com/title/tt0372806/","0372806"
100,"tt1232206","Sun Apr 14 11:19:34 2013","Sun Apr 14 11:19:34 2013","","Teenage Paparazzo","Documentary","Adrian Grenier",7.4,94,"2010","documentary",1935,"2010-01-22","http://www.imdb.com/title/tt1232206/","1232206"
366,"tt1181860","Sun Apr 21 14:34:20 2013","Sun Apr 21 14:34:20 2013","","When Clouds Clear","Documentary","Danielle Bernstein, Anne Slick",8.6,NA,"2008","documentary",27,"2008-01-29","http://www.imdb.com/title/tt1181860/","1181860"
4036,"tt0076070","Mon Apr 22 18:36:44 2013","Mon Apr 22 18:36:44 2013","","The Gauntlet","Feature Film","Clint Eastwood",6.4,109,"1977","action, thriller",15116,"1977-12-17","http://www.imdb.com/title/tt0076070/","0076070"
6805,"tt0116695","Mon Apr 22 22:45:13 2013","Mon Apr 22 22:45:13 2013","","Jerry Maguire","Feature Film","Cameron Crowe",7.3,139,"1996","comedy, drama, romance, sport",183717,"1996-12-06","http://www.imdb.com/title/tt0116695/","0116695"
1442,"tt1117385","Mon Apr 22 18:28:00 2013","Mon Apr 22 18:28:00 2013","","Felon","Feature Film","Ric Roman Waugh",7.5,104,"2008","crime, drama",64873,"2008-07-13","http://www.imdb.com/title/tt1117385/","1117385"
2662,"tt0082846","Mon Apr 22 18:31:47 2013","Mon Apr 22 18:31:47 2013","","On Golden Pond","Feature Film","Mark Rydell",7.7,109,"1981","drama",20738,"1981-12-04","http://www.imdb.com/title/tt0082846/","0082846"
404,"tt0106308","Mon Apr 22 18:25:33 2013","Mon Apr 22 18:25:33 2013","","Army of Darkness","Feature Film","Sam Raimi",7.6,81,"1992","comedy, fantasy, horror",123769,"1992-10-09","http://www.imdb.com/title/tt0106308/","0106308"
2292,"tt0110478","Mon Apr 22 18:30:53 2013","Mon Apr 22 18:30:53 2013","","Maverick","Feature Film","Richard Donner",7,127,"1994","action, adventure, comedy, thriller, western",79866,"1994-05-20","http://www.imdb.com/title/tt0110478/","0110478"
6763,"tt0097757","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","The Little Mermaid","Feature Film","Ron Clements, John Musker",7.6,83,"1989","animation, family, fantasy, musical, romance",160237,"1989-11-15","http://www.imdb.com/title/tt0097757/","0097757"
6420,"tt0071221","Mon Apr 22 18:43:09 2013","Mon Apr 22 18:43:09 2013","","Black Belt Jones","Feature Film","Robert Clouse",6.4,85,"1974","action, comedy",1566,"1974-01-28","http://www.imdb.com/title/tt0071221/","0071221"
8515,"tt0468753","Mon Apr 29 18:17:03 2013","Mon Apr 29 18:17:03 2013","","Snowy Love Fall in Spring","Feature Film","Isao Yukisada",6.8,150,"2005","drama, history, romance",257,"2005-10-07","http://www.imdb.com/title/tt0468753/","0468753"
1581,"tt0375568","Mon Apr 22 18:28:28 2013","Mon Apr 22 18:28:28 2013","","Astro Boy","Feature Film","David Bowers",6.3,94,"2009","animation, action, family, sci_fi",24595,"2009-10-05","http://www.imdb.com/title/tt0375568/","0375568"
3164,"tt1740047","Mon Apr 22 18:33:50 2013","Mon Apr 22 18:33:50 2013","","The Trip","Feature Film","Michael Winterbottom",7,112,"2010","comedy, drama",16883,"2010-09","http://www.imdb.com/title/tt1740047/","1740047"
296,"tt1003116","Sun Apr 21 14:34:19 2013","Sun Apr 21 14:34:19 2013","Pete Seeger quote: ""I love my country very dearly, and I greatly resent the implication that some of the places that I have sung and some of the people I have known, and some of my opinions, whether they are religious or philosophical, make me less American.""","Pete Seeger: The Power of Song","Documentary","Jim Brown",8.4,93,"2007","documentary, music",390,"2007-04-29","http://www.imdb.com/title/tt1003116/","1003116"
7201,"tt0080057","Thu Apr 25 02:59:58 2013","Thu Apr 25 02:59:58 2013","","Zombie","Feature Film","Lucio Fulci",6.9,91,"1979","fantasy, horror",19539,"1979-08-25","http://www.imdb.com/title/tt0080057/","0080057"
8779,"tt1825918","Mon Apr 29 19:23:25 2013","Mon Apr 29 19:23:25 2013","","Phineas and Ferb the Movie: Across the 2nd Dimension","TV Movie","Robert F. Hughes, Dan Povenmire",7.5,78,"2011","animation, action, adventure, comedy, family, musical, sci_fi",4134,"2011-08-05","http://www.imdb.com/title/tt1825918/","1825918"
2255,"tt0077766","Mon Apr 22 18:30:52 2013","Mon Apr 22 18:30:52 2013","","Jaws 2","Feature Film","Jeannot Szwarc",5.7,116,"1978","horror, thriller",48718,"1978-06-16","http://www.imdb.com/title/tt0077766/","0077766"
1020,"tt2103217","Mon Apr 22 18:27:04 2013","Mon Apr 22 18:27:04 2013","","Maniac","Feature Film","Franck Khalfoun",6.1,89,"2012","horror, thriller",26301,"2012-05-26","http://www.imdb.com/title/tt2103217/","2103217"
2644,"tt0120879","Mon Apr 22 18:31:23 2013","Mon Apr 22 18:31:23 2013","","Velvet Goldmine","Feature Film","Todd Haynes",7,124,"1998","drama, music",26943,"1998-05-21","http://www.imdb.com/title/tt0120879/","0120879"
5873,"tt0298504","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Undertaking Betty","Feature Film","Nick Hurran",6.7,94,"2002","comedy, romance",4077,"2002-10-04","http://www.imdb.com/title/tt0298504/","0298504"
5885,"tt0098503","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","The Toxic Avenger Part II","Feature Film","Michael Herz, Lloyd Kaufman",5.1,102,"1989","comedy, horror, sci_fi",4490,"1989-02-24","http://www.imdb.com/title/tt0098503/","0098503"
8910,"tt1714196","Mon Apr 29 19:23:54 2013","Mon Apr 29 19:23:54 2013","","Kevin Hart: Seriously Funny","Documentary","Shannon Hartman",7.7,72,"2010","documentary, comedy",2503,"2010-07-20","http://www.imdb.com/title/tt1714196/","1714196"
1126,"tt0364045","Mon Apr 22 18:27:28 2013","Mon Apr 22 18:27:28 2013","","Taking Lives","Feature Film","D.J. Caruso",6.2,103,"2004","crime, mystery, thriller",63511,"2004-03-16","http://www.imdb.com/title/tt0364045/","0364045"
2799,"tt0775489","Mon Apr 22 18:31:49 2013","Mon Apr 22 18:31:49 2013","","The Illusionist","Feature Film","Sylvain Chomet",7.5,80,"2010","animation, drama",27601,"2010-02-16","http://www.imdb.com/title/tt0775489/","0775489"
510,"tt0063914","Sun Apr 21 14:35:19 2013","Sun Apr 21 14:35:19 2013","","Phantom India","Mini-Series","Louis Malle",8.3,378,"1969","documentary",302,"1969-07-25","http://www.imdb.com/title/tt0063914/","0063914"
9954,"tt2494362","Thu Feb 12 09:05:52 2015","Thu Feb 12 09:05:52 2015","","Bone Tomahawk","Feature Film","S. Craig Zahler",7.1,132,"2015","adventure, drama, horror, thriller, western",23160,"2015-10-01","http://www.imdb.com/title/tt2494362/","2494362"
6665,"tt0120338","Mon Apr 22 22:45:12 2013","Mon Apr 22 22:45:12 2013","","Titanic","Feature Film","James Cameron",7.7,194,"1997","drama, romance",756602,"1997-11-01","http://www.imdb.com/title/tt0120338/","0120338"
646,"tt1568334","Sun Apr 21 15:27:26 2013","Sun Apr 21 15:27:26 2013","","The Tillman Story","Documentary","Amir Bar-Lev",7.8,94,"2010","documentary, biography, mystery, war",3998,"2010-01-23","http://www.imdb.com/title/tt1568334/","1568334"
6652,"tt1595656","Mon Apr 22 22:45:11 2013","Mon Apr 22 22:45:11 2013","","To the Wonder","Feature Film","Terrence Malick",6,112,"2012","drama, romance",19898,"2012-09-02","http://www.imdb.com/title/tt1595656/","1595656"
3973,"tt0453548","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Snow Angels","Feature Film","David Gordon Green",6.9,107,"2007","drama, romance",10786,"2007-01-19","http://www.imdb.com/title/tt0453548/","0453548"
7450,"tt0119723","Thu Apr 25 03:01:04 2013","Thu Apr 25 03:01:04 2013","","Mrs Dalloway","Feature Film","Marleen Gorris",6.9,97,"1997","drama, romance",2857,"1997-09-04","http://www.imdb.com/title/tt0119723/","0119723"
750,"tt0072962","Sun Apr 21 15:27:27 2013","Sun Apr 21 15:27:27 2013","","F for Fake","Documentary","Orson Welles",7.8,89,"1973","documentary",9675,"1973-09","http://www.imdb.com/title/tt0072962/","0072962"
4328,"tt0384504","Mon Apr 22 18:37:15 2013","Mon Apr 22 18:37:15 2013","","Saving Face","Feature Film","Alice Wu",7.6,91,"2004","comedy, drama, romance",7545,"2004-09-12","http://www.imdb.com/title/tt0384504/","0384504"
7606,"tt0071338","Thu Apr 25 03:01:33 2013","Thu Apr 25 03:01:33 2013","","Cockfighter","Feature Film","Monte Hellman",7.2,83,"1974","drama",1456,"1974-08","http://www.imdb.com/title/tt0071338/","0071338"
6182,"tt0110189","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","The Jerky Boys","Feature Film","James Melkonian",4.5,82,"1995","comedy, crime",2113,"1995-02-03","http://www.imdb.com/title/tt0110189/","0110189"
6202,"tt0100842","Mon Apr 22 18:42:14 2013","Mon Apr 22 18:42:14 2013","","The Unbelievable Truth","Feature Film","Hal Hartley",7.5,90,"1989","comedy, drama, romance",3448,"1989-04","http://www.imdb.com/title/tt0100842/","0100842"
8408,"tt2299248","Mon Apr 29 18:16:33 2013","Mon Apr 29 18:16:33 2013","","Killing Lincoln","TV Movie","Adrian Moat",6.8,92,"2013","biography, drama, history, war",1662,"2013-02-17","http://www.imdb.com/title/tt2299248/","2299248"
5248,"tt0101371","Mon Apr 22 18:39:51 2013","Mon Apr 22 18:39:51 2013","","Article 99","Feature Film","Howard Deutch",6,100,"1992","drama, comedy",2441,"1992-03-13","http://www.imdb.com/title/tt0101371/","0101371"
7874,"tt0097457","Mon Apr 29 17:39:17 2013","Mon Apr 29 17:39:17 2013","","Great Balls of Fire!","Feature Film","Jim McBride",6.2,108,"1989","biography, drama, music",12402,"1989-06-30","http://www.imdb.com/title/tt0097457/","0097457"
4989,"tt0082199","Mon Apr 22 18:38:56 2013","Mon Apr 22 18:38:56 2013","","Condorman","Feature Film","Charles Jarrott",5.7,90,"1981","action, adventure, comedy, drama, family, romance",3373,"1981-07-02","http://www.imdb.com/title/tt0082199/","0082199"
3900,"tt0113755","Mon Apr 22 18:36:18 2013","Mon Apr 22 18:36:18 2013","","Man of the House","Feature Film","James Orr",4.9,96,"1995","comedy",6322,"1995-03-03","http://www.imdb.com/title/tt0113755/","0113755"
534,"tt1442188","Sun Apr 21 15:27:24 2013","Sun Apr 21 15:27:24 2013","","Wild Russia","Mini-Series","Tobias Mennle, Ivo Nörenberg",8.5,360,"2008","documentary",398,"2008-12-25","http://www.imdb.com/title/tt1442188/","1442188"
37,"tt0068682","Sun Jan 15 18:02:21 2012","Sun Jan 15 18:02:21 2012","","Haunts of the Very Rich","TV Movie","Paul Wendkos",6.7,75,"1972","drama, thriller",219,"1972-09-20","http://www.imdb.com/title/tt0068682/","0068682"
2176,"tt1441940","Mon Apr 22 18:29:58 2013","Mon Apr 22 18:29:58 2013","","Broken","Feature Film","Rufus Norris",7.3,91,"2012","drama, romance",9906,"2012-05-17","http://www.imdb.com/title/tt1441940/","1441940"
9806,"tt1512122","Thu Feb 12 09:05:49 2015","Thu Feb 12 09:05:49 2015","","Ballers","Feature Film","",NA,NA,"????","comedy, sport",NA,"","http://www.imdb.com/title/tt1512122/","1512122"
3826,"tt0080437","Mon Apr 22 18:35:49 2013","Mon Apr 22 18:35:49 2013","","The Big Red One","Feature Film","Samuel Fuller",7.2,113,"1980","drama, war",15025,"1980-05-28","http://www.imdb.com/title/tt0080437/","0080437"
3556,"tt0113819","Mon Apr 22 18:34:45 2013","Mon Apr 22 18:34:45 2013","","Mighty Aphrodite","Feature Film","Woody Allen",7.1,95,"1995","comedy, fantasy, romance",30826,"1995-09-13","http://www.imdb.com/title/tt0113819/","0113819"
1052,"tt0872331","Sun Apr 21 15:28:30 2013","Sun Apr 21 15:28:30 2013","","Rommel and the Plot to Kill Hitler","Documentary","Nicholas Natteau",6.9,68,"2006","documentary",15,"2006-04-15","http://www.imdb.com/title/tt0872331/","0872331"
7763,"tt1535109","Mon Apr 29 17:38:35 2013","Mon Apr 29 17:38:35 2013","","Captain Phillips","Feature Film","Paul Greengrass",7.9,134,"2013","biography, drama, thriller",309896,"2013-09-27","http://www.imdb.com/title/tt1535109/","1535109"
4237,"tt0083550","Mon Apr 22 18:37:13 2013","Mon Apr 22 18:37:13 2013","","Amityville II: The Possession","Feature Film","Damiano Damiani",5.4,104,"1982","horror",7284,"1982-09-24","http://www.imdb.com/title/tt0083550/","0083550"
9969,"tt3781380","Thu Feb 12 09:05:53 2015","Thu Feb 12 09:05:53 2015","","Americanah","Feature Film","",NA,NA,"????","drama, romance",NA,"","http://www.imdb.com/title/tt3781380/","3781380"
1644,"tt0116908","Mon Apr 22 18:28:29 2013","Mon Apr 22 18:28:29 2013","","The Long Kiss Goodnight","Feature Film","Renny Harlin",6.7,121,"1996","action, crime, drama, mystery, thriller",58907,"1996-10-11","http://www.imdb.com/title/tt0116908/","0116908"
6602,"tt0078766","Mon Apr 22 18:43:42 2013","Mon Apr 22 18:43:42 2013","","Americathon","Feature Film","Neal Israel",4.1,86,"1979","comedy",605,"1979-08-10","http://www.imdb.com/title/tt0078766/","0078766"
5892,"tt0104743","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","Live Wire","Feature Film","Christian Duguay",5.6,85,"1992","action, drama, thriller",2530,"1992-09-03","http://www.imdb.com/title/tt0104743/","0104743"
1154,"tt0770752","Mon Apr 22 18:27:28 2013","Mon Apr 22 18:27:28 2013","","Fool's Gold","Feature Film","Andy Tennant",5.6,112,"2008","action, adventure, comedy, romance, thriller",57251,"2008-02-07","http://www.imdb.com/title/tt0770752/","0770752"
4678,"tt0763304","Mon Apr 22 18:38:23 2013","Mon Apr 22 18:38:23 2013","","Doogal","Feature Film","Dave Borthwick, Jean Duval",2.8,85,"2006","animation, adventure, comedy, family, fantasy",3790,"2006-02-24","http://www.imdb.com/title/tt0763304/","0763304"
9364,"tt0092191","Mon Apr 29 19:24:55 2013","Mon Apr 29 19:24:55 2013","","Walter & June","TV Movie","Stephen Frears",7.6,63,"1983","drama",92,"1983-05-26","http://www.imdb.com/title/tt0092191/","0092191"
3731,"tt0211938","Mon Apr 22 18:35:48 2013","Mon Apr 22 18:35:48 2013","","Bait","Feature Film","Antoine Fuqua",5.7,119,"2000","action, crime, thriller",8818,"2000-08-29","http://www.imdb.com/title/tt0211938/","0211938"
6395,"tt0069952","Mon Apr 22 18:42:42 2013","Mon Apr 22 18:42:42 2013","","Deadly Weapons","Feature Film","Doris Wishman",3.2,75,"1974","crime, thriller",710,"1974-04","http://www.imdb.com/title/tt0069952/","0069952"
3093,"tt0106453","Mon Apr 22 18:33:49 2013","Mon Apr 22 18:33:49 2013","","Body of Evidence","Feature Film","Uli Edel",4.3,99,"1993","drama, romance, thriller",11125,"1993-01-15","http://www.imdb.com/title/tt0106453/","0106453"
5865,"tt0128137","Mon Apr 22 18:41:21 2013","Mon Apr 22 18:41:21 2013","","The Confession","Feature Film","David Hugh Jones",6,114,"1999","drama, thriller",1709,"1999-01-22","http://www.imdb.com/title/tt0128137/","0128137"
6866,"tt1392170","Thu Apr 25 02:56:44 2013","Thu Apr 25 02:56:44 2013","","The Hunger Games","Feature Film","Gary Ross",7.3,142,"2012","adventure, drama, sci_fi, thriller",675907,"2012-03-12","http://www.imdb.com/title/tt1392170/","1392170"
4376,"tt0129136","Mon Apr 22 18:37:18 2013","Mon Apr 22 18:37:18 2013","","Hell's Kitchen","Feature Film","Tony Cinciripini",4.9,95,"1998","drama, crime",2120,"1998-09-11","http://www.imdb.com/title/tt0129136/","0129136"
1355,"tt0410297","Mon Apr 22 18:27:59 2013","Mon Apr 22 18:27:59 2013","","The Lake House","Feature Film","Alejandro Agresti",6.8,99,"2006","drama, fantasy, romance",111132,"2006-06-16","http://www.imdb.com/title/tt0410297/","0410297"
8620,"tt0085106","Mon Apr 29 19:23:23 2013","Mon Apr 29 19:23:23 2013","","V","Mini-Series","Kenneth Johnson",7.9,197,"1983","sci_fi",9835,"1983-05-01","http://www.imdb.com/title/tt0085106/","0085106"
1105,"tt1982854","Sun Apr 21 15:28:31 2013","Sun Apr 21 15:28:31 2013","","The (R)evolution of Immortal Technique","Documentary","Cary Stuart",8.5,60,"2011","documentary, biography, music",160,"2011","http://www.imdb.com/title/tt1982854/","1982854"
145,"tt0085655","Sun Apr 14 11:23:45 2013","Sun Apr 14 11:23:45 2013","Academy Award Winner 1984: He Makes Me Feel Like Dancin’: Emile Ardolino","He Makes Me Feel Like Dancin'","Documentary","Emile Ardolino",6.3,51,"1983","documentary, family",63,"1983-11","http://www.imdb.com/title/tt0085655/","0085655"
1018,"tt1266003","Sun Apr 21 15:28:30 2013","Sun Apr 21 15:28:30 2013","","Clash of the Dinosaurs","Mini-Series","",6.2,50,"2009","documentary, history",124,"2009-12-06","http://www.imdb.com/title/tt1266003/","1266003"
769,"tt1181716","Sun Apr 21 15:27:52 2013","Sun Apr 21 15:27:52 2013","","Life in Cold Blood","TV Series","",9,NA,"2008","documentary",1898,"2008-02-04","http://www.imdb.com/title/tt1181716/","1181716"
